sl.no,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
7371,0.801928,-0.10782,0.536434,0.701821,0.77722,-0.471204,0
7372,1.681259,-0.447645,1.105965,0.591111,0.849208,-0.267955,0
7373,2.129687,-0.528261,1.429667,0.307549,0.908594,-0.141998,0
7374,2.699932,0.384596,1.755083,0.178944,0.729164,-0.571761,0
7375,3.787759,1.405907,1.683393,0.07555,0.641861,-0.704446,0
7376,2.84965,1.750093,1.140152,-0.261396,0.86554,0.042771,0
7377,2.047767,2.421464,1.240512,-0.398243,0.783646,0.149079,0
7378,1.43024,2.701554,0.996559,-0.312409,0.493702,0.05362,0
7379,1.677846,0.630565,0.805457,-0.160886,0.192989,0.17291,0
7380,2.872057,-0.552331,1.211625,0.250197,0.079768,-0.048993,0
7381,3.020562,-0.538651,1.657025,0.605158,0.229565,-0.010547,0
7382,2.609945,-0.340819,1.823751,0.586854,0.029531,-0.018766,0
7383,2.158435,-1.017097,1.905853,0.405557,-0.146409,0.191363,0
7384,2.055228,-1.380194,1.954736,0.286169,-0.363858,0.284657,0
7385,2.109708,-1.617878,1.939397,0.131699,-0.509928,0.377253,0
7386,2.007888,-1.688074,1.733678,0.151793,-0.574221,0.198748,0
7387,1.571064,-1.796366,1.488279,0.117353,-0.570286,0.104575,0
7388,0.975338,-1.658005,1.237181,0.07972,-0.573173,0.051049,0
7389,0.426845,-1.300139,0.664597,0.046183,-0.564156,0.048034,0
7390,-0.111771,-1.197654,0.012293,0.17852,-0.683862,-0.092171,0
7391,-0.811724,-1.212483,-0.466868,0.305366,-0.665972,-0.167649,0
7392,-1.877733,-1.366085,-0.823426,0.643825,-0.402865,-0.51647,0
7393,-2.711171,-1.431381,-1.087673,0.77099,-0.072201,-1.033236,0
7394,-1.542111,-1.094238,-1.164329,0.824068,0.21133,-1.437556,0
7395,0.075269,-1.138181,-1.433917,0.431707,1.202107,-0.980297,0
7396,1.372765,-1.667821,0.15252,0.258503,1.419865,-0.804809,0
7397,1.38452,-2.462617,1.497444,0.431416,0.90526,-0.780392,0
7398,1.225095,-1.938584,1.656961,0.707007,-0.281099,-0.824749,0
7399,0.672958,-0.301341,0.560351,-0.259695,0.917103,-1.028946,0
7400,-0.186157,0.651815,-1.289554,-0.68253,1.683571,-0.606856,0
7401,-0.584915,1.611,0.808693,-1.065854,0.656523,0.69697,0
7402,-1.064103,0.547714,0.726591,-0.243367,-0.840114,-0.28615,0
7403,-1.016843,1.306966,0.226021,-0.162791,-0.797718,-0.507135,0
7404,-3.452001,2.768507,-0.587619,0.114599,-0.596777,-0.058364,0
7405,-5.082821,3.063804,-1.363162,0.131742,-0.222888,0.624494,0
7406,-3.901997,3.294831,-1.552831,0.114846,-0.129152,0.538275,0
7407,-3.062605,2.021266,-1.341305,0.058118,-0.025352,0.13123,0
7408,-2.267679,1.876523,-1.265064,0.59937,0.19387,-0.436322,0
7409,-2.26153,1.297078,-1.552699,0.707197,0.282907,-0.33802,0
7410,-1.897175,0.682524,-1.097508,0.524368,0.136645,-0.143679,0
7411,-1.62766,-0.200034,-0.937466,0.459143,-0.072572,-0.099812,0
7412,-1.21348,-0.420788,-0.969542,0.336918,-0.022931,0.045665,0
7413,-1.073567,-0.819859,-0.926392,0.320826,0.012005,-0.014502,0
7414,-1.147722,-1.005759,-0.992902,0.357785,0.023896,-0.074198,0
7415,-1.253543,-1.10318,-1.046927,0.450845,0.177279,-0.451619,0
7416,-0.968128,-0.635882,-0.93871,0.447248,0.221963,-0.564664,0
7417,-0.882501,-0.091856,-0.930263,0.411811,0.246097,-0.525229,0
7418,-1.104126,0.441576,-0.936768,0.417533,0.256369,-0.351172,0
7419,-1.113771,0.405497,-0.963495,0.461995,0.307477,-0.130321,0
7420,-0.865438,-0.365552,-0.965045,0.516277,0.563735,-0.212264,0
7421,-0.602699,-0.796651,-0.74474,0.670515,0.752854,-0.52865,0
7422,-0.242616,0.126499,-0.413327,0.838987,0.799576,-0.175854,0
7423,-0.14458,0.38706,-0.124556,0.811694,0.774294,-0.091747,0
7424,-0.173921,-0.408632,0.149723,0.824045,0.788718,-0.178512,0
7425,0.320974,-0.150531,0.443406,0.894952,0.787079,-0.88835,0
7426,1.281248,0.452986,0.799717,0.701013,0.871029,-0.478081,0
7427,1.791631,-0.036046,1.173513,0.490747,0.957914,-0.204313,0
7428,2.646307,0.903027,1.62266,0.193527,0.675859,-0.410887,0
7429,3.00992,0.875064,1.640191,0.031812,0.517211,-0.469437,0
7430,2.684721,0.552877,1.508009,-0.114322,0.538404,-0.280337,0
7431,1.965211,1.296092,1.153791,-0.293633,0.787383,0.123599,0
7432,1.711134,2.043344,0.984416,-0.344341,0.678443,0.000219,0
7433,1.596137,1.363108,0.965256,-0.334447,0.631985,-0.048241,0
7434,2.200659,-0.338316,1.018661,0.044356,0.363158,-0.066309,0
7435,2.594163,0.099415,1.50048,0.640899,0.326435,-0.168493,0
7436,2.146155,0.567779,1.711463,0.613908,0.306535,-0.124432,0
7437,1.968999,0.155835,1.785529,0.32265,-0.254956,-0.028902,0
7438,1.856277,-0.583589,1.913876,0.166267,-0.329708,0.279081,0
7439,1.820407,-1.344468,2.012877,0.131964,-0.345504,0.301808,0
7440,2.04279,-1.810384,1.917819,0.106292,-0.565464,0.280105,0
7441,2.180693,-2.055709,1.610381,0.184136,-0.59145,0.194852,0
7442,1.887814,-2.10516,1.443892,0.163991,-0.552521,0.053425,0
7443,1.390528,-1.94259,0.914645,0.077741,-0.603767,0.079067,0
7444,0.603118,-1.583945,0.088291,0.035098,-0.690719,-0.033807,0
7445,-0.166012,-1.483902,-0.552802,0.140538,-0.7843,-0.168012,0
7446,-1.473506,-1.291325,-0.957423,0.378613,-0.703368,-0.422823,0
7447,-2.728647,-1.357529,-1.16159,0.6169,-0.38648,-0.8269,0
7448,-2.684054,-1.47671,-1.232697,0.676278,-0.174069,-1.113028,0
7449,-0.746259,-0.673116,-1.673117,0.871219,0.515614,-1.506625,0
7450,0.754187,-0.526871,-0.653354,0.300611,1.657216,-0.87485,0
7451,1.202558,-1.656732,1.253729,0.228457,1.567333,-0.748488,0
7452,1.194111,-2.214058,2.105757,0.758519,-0.064942,-0.848375,0
7453,1.176018,-1.32772,1.316147,0.528429,-0.125549,-0.875371,0
7454,-0.30469,-0.288444,-1.017842,-0.052791,0.620768,-0.967231,0
7455,-0.171729,1.039848,-0.308248,-1.14589,1.108088,0.594059,0
7456,-0.668691,0.74332,1.015392,-0.268862,-0.463099,0.414656,0
7457,-0.744926,-0.035408,0.818237,-0.246882,-0.962486,-0.520053,0
7458,-1.460178,1.955821,0.050115,-0.112224,-0.62832,-0.252145,0
7459,-4.346726,3.06776,-0.857029,-0.100192,-0.621413,-0.293641,0
7460,-5.187796,3.894965,-1.864902,-0.179601,-0.337791,0.488333,0
7461,-4.31189,3.901355,-2.090596,-0.162134,-0.165689,-0.149962,0
7462,-2.794972,3.615914,-2.087112,0.14336,0.022717,-0.319005,0
7463,-3.201011,1.581359,-2.563768,0.381025,0.261669,-0.238986,0
7464,-2.34575,0.39696,-1.75511,0.341487,0.308948,0.251187,0
7465,-0.609825,-0.776166,-0.799309,0.600943,0.348188,0.350589,0
7466,-0.389671,-2.04278,-0.723509,0.746474,0.216109,-0.102009,0
7467,-0.956756,-1.73066,-0.763122,0.582914,0.034477,-0.253136,0
7468,-1.128636,-1.096961,-0.579264,0.454152,0.095944,-0.344197,0
7469,-1.188575,-0.918786,-0.595934,0.424216,0.168934,-0.54679,0
7470,-1.000698,-0.490917,-0.665673,0.428667,0.185836,-0.608653,0
7471,-0.744536,0.018415,-0.653854,0.398967,0.198293,-0.538922,0
7472,-0.930013,0.494316,-0.689942,0.381283,0.267182,-0.409359,0
7473,-1.040369,0.267228,-0.814336,0.391765,0.335647,-0.305882,0
7474,-1.027804,-0.081989,-0.873621,0.467685,0.448016,-0.330128,0
7475,-0.739266,-0.373062,-0.79432,0.645585,0.546264,-0.491181,0
7476,-0.445021,-0.066694,-0.675153,0.895931,0.705473,-0.505673,0
7477,-0.149476,0.290914,-0.317829,0.865809,0.736455,-0.297826,0
7478,0.002175,-0.018962,0.053232,0.839902,0.725516,-0.157165,0
7479,0.079474,-0.063144,0.378568,0.760949,0.769323,-0.743559,0
7480,1.104987,0.383369,0.780401,0.536606,0.923181,-0.445111,0
7481,1.883898,-0.009276,1.325797,0.383485,0.982447,-0.227453,0
7482,2.603059,0.422247,1.745806,0.208929,0.826647,-0.366612,0
7483,2.79889,0.66188,1.855825,-0.104727,0.748651,-0.437151,0
7484,2.767547,0.824806,1.632139,-0.240529,0.771267,-0.268119,0
7485,2.129268,1.682458,1.360595,-0.371649,1.017519,-0.077294,0
7486,1.501829,2.691949,1.203231,-0.479124,0.776921,-0.233867,0
7487,1.300531,2.021667,1.167432,-0.381595,0.549039,-0.15897,0
7488,1.799371,0.374667,1.288395,-0.053215,0.275988,-0.269213,0
7489,2.262819,0.491311,1.553197,0.587941,0.176122,-0.269872,0
7490,2.049264,0.585263,1.686181,0.510831,0.091453,-0.101794,0
7491,2.154747,0.067331,1.912977,0.359219,-0.118974,0.006087,0
7492,1.974204,-0.885661,1.962075,0.174303,-0.429125,0.174174,0
7493,2.236107,-1.979461,1.941805,0.11787,-0.518831,0.228336,0
7494,2.687052,-2.372739,1.865342,0.093528,-0.625896,0.257115,0
7495,2.614004,-2.284134,1.349835,0.268076,-0.631836,0.112507,0
7496,2.148211,-2.396714,1.136286,0.253157,-0.601637,0.057625,0
7497,1.707647,-2.455716,0.822432,0.172807,-0.598372,-0.01514,0
7498,0.706273,-1.972741,0.259343,-0.012663,-0.667277,-0.065403,0
7499,-0.293402,-1.634428,-0.360164,-0.024694,-0.747435,-0.116657,0
7500,-1.331152,-1.588306,-0.870605,0.395327,-0.626617,-0.469258,0
7501,-2.257867,-1.684455,-1.063894,0.527324,-0.429247,-0.694822,0
7502,-2.494888,-1.674236,-1.016424,0.651316,-0.198885,-0.952958,0
7503,-0.190285,-0.106131,-0.888036,0.898023,0.747733,-1.553659,0
7504,0.747799,-0.332785,-0.698527,0.635925,1.106889,-1.477621,0
7505,1.114578,-1.572209,0.973118,-0.064451,1.434266,-0.971872,0
7506,1.163477,-2.498139,1.514098,0.226875,0.05523,-0.898329,0
7507,1.696301,-1.891011,1.072661,0.243739,-0.39445,-1.072545,0
7508,1.118689,0.227071,0.43032,-0.052118,0.121807,-1.164099,0
7509,0.1294,0.110986,-0.582706,-0.823915,1.359939,0.054593,0
7510,-1.468087,1.01573,-0.079073,-0.214534,-0.156942,1.005947,0
7511,-1.546385,1.131281,0.129604,-0.295967,-0.565978,0.557171,0
7512,-2.090991,3.358471,-0.387664,-0.025091,-0.25719,0.118455,0
7513,-4.94928,4.296786,-1.59243,0.017021,-0.276065,0.622536,0
7514,-5.727077,3.860309,-1.788515,-0.013541,-0.234186,0.606047,0
7515,-5.133081,3.089113,-1.786582,-0.078715,-0.188237,0.127282,0
7516,-2.984149,2.994951,-1.680652,0.432118,-0.105523,-0.326555,0
7517,-1.598494,2.294023,-2.08775,0.622918,0.045799,-0.410473,0
7518,-1.997395,0.474749,-1.79658,0.486262,0.22389,-0.217839,0
7519,-1.041323,-0.688204,-0.844104,0.600897,0.365242,0.020753,0
7520,-0.809098,-1.559868,-0.446123,0.68934,0.303318,-0.032702,0
7521,-1.514377,-0.721841,-0.547195,0.614016,0.050937,-0.31138,0
7522,-1.447604,-0.128632,-0.567785,0.456043,0.115942,-0.255904,0
7523,-1.22603,-0.513677,-0.639451,0.390282,0.153149,-0.270423,0
7524,-1.185182,-0.502936,-0.696863,0.417452,0.221092,-0.42771,0
7525,-1.137586,-0.128093,-0.704489,0.494395,0.271028,-0.518575,0
7526,-0.956236,0.132156,-0.675782,0.503552,0.28882,-0.530802,0
7527,-0.91969,0.180017,-0.688406,0.388514,0.262096,-0.33295,0
7528,-1.067514,0.159733,-0.815463,0.379159,0.299379,-0.321438,0
7529,-0.989861,-0.228959,-0.915904,0.388749,0.321044,-0.334259,0
7530,-0.808975,-0.530176,-0.870457,0.550013,0.527634,-0.468419,0
7531,-0.591604,-0.414465,-0.691762,0.755973,0.663682,-0.512694,0
7532,-0.281078,0.010926,-0.51495,0.921436,0.824589,-0.329134,0
7533,-0.08301,-0.157515,-0.122381,0.896186,0.915444,-0.223011,0
7534,-0.007909,-0.314104,0.343021,0.859854,0.850768,-0.576893,0
7535,0.77956,0.109779,0.749629,0.803408,0.744653,-0.91289,0
7536,1.790075,0.310354,1.395228,0.505735,0.878781,-0.307283,0
7537,2.132895,0.389159,1.636803,-0.027822,0.870301,-0.454006,0
7538,2.877805,1.085753,1.814165,-0.027708,0.733167,-0.559563,0
7539,2.749632,0.711534,1.469782,-0.028269,0.681962,-0.549674,0
7540,2.250007,0.932283,1.04513,-0.222605,0.942574,0.042237,0
7541,2.307069,2.127753,0.938243,-0.23378,0.889784,0.052645,0
7542,1.613972,1.53242,0.967279,-0.304348,0.706905,-0.175116,0
7543,2.044601,0.542154,1.016421,0.050957,0.293509,-0.286094,0
7544,2.264925,0.146448,1.213952,0.167641,0.255809,-0.241666,0
7545,2.278412,0.88313,1.324198,0.392166,0.074979,0.023004,0
7546,2.059968,0.36138,1.454732,0.294239,-0.065288,0.108906,0
7547,2.276429,-0.146309,1.68763,0.198721,-0.274914,-0.066938,0
7548,1.966197,-1.297709,1.916606,0.068136,-0.386495,0.090149,0
7549,2.000453,-2.061212,2.078057,0.06512,-0.435596,0.114113,0
7550,2.162577,-2.241122,1.907436,0.20703,-0.422691,0.216111,0
7551,2.120365,-1.75601,1.575371,0.245021,-0.468755,0.130202,0
7552,1.918265,-1.986064,1.206786,0.167257,-0.487281,0.064946,0
7553,1.511476,-2.138877,0.880469,-0.065912,-0.6247,-0.027734,0
7554,0.525234,-1.562493,0.120813,-0.017197,-0.749019,-0.048804,0
7555,-0.447875,-1.295454,-0.546488,0.159086,-0.879205,-0.204149,0
7556,-1.499989,-1.364311,-1.062222,0.406401,-0.674393,-0.421345,0
7557,-2.448286,-1.454236,-1.194781,0.63107,-0.226986,-1.020988,0
7558,-1.750481,-1.218942,-0.968018,0.759551,0.004311,-1.515667,0
7559,-0.168982,-0.586767,-1.123356,0.900136,0.441698,-1.910541,0
7560,0.568609,-1.216457,-0.403824,0.356992,1.320195,-0.904756,0
7561,0.990188,-1.917062,1.006867,0.350293,0.926303,-0.647561,0
7562,1.021631,-2.096657,1.668546,0.385689,0.464171,-0.797182,0
7563,1.744972,-1.499085,1.320319,-0.096537,0.310305,-1.291971,0
7564,1.376387,-0.510384,0.278166,-0.544715,1.099647,-1.572163,0
7565,-0.022056,0.51663,-0.661203,-0.78255,1.828066,-0.948621,0
7566,-0.659015,0.90652,0.688354,-0.247601,-0.721751,0.500463,0
7567,-1.28849,0.566102,0.58398,-0.379739,-0.887304,-0.458199,0
7568,-1.982845,2.94073,-0.177009,-0.262909,-0.709591,-0.551825,0
7569,-4.43579,4.721697,-1.470829,-0.091038,-0.387176,0.642057,0
7570,-5.692331,4.214775,-2.28226,-0.268434,-0.186389,0.582428,0
7571,-5.187639,3.206723,-2.111868,0.030412,-0.027021,-0.016157,0
7572,-3.248246,3.031319,-1.754129,0.586365,0.268811,-0.408208,0
7573,-2.107673,2.473793,-1.846929,0.558237,0.327529,-0.314223,0
7574,-2.254572,0.984761,-1.509557,0.410817,0.4515,0.146421,0
7575,-0.783431,-0.635145,-0.483462,0.663446,0.429427,0.062637,0
7576,-0.6023,-1.627482,-0.233098,0.732275,-0.00378,-0.32658,0
7577,-1.040468,-0.914064,-0.306507,0.473518,-0.121931,-0.293929,0
7578,-1.211334,-0.522325,-0.354136,0.264192,-0.050172,-0.298635,0
7579,-1.267581,-0.546266,-0.445297,0.142888,0.019294,-0.387829,0
7580,-1.236395,-0.503823,-0.696166,0.267348,0.133096,-0.456873,0
7581,-1.177761,-0.175374,-0.83291,0.365019,0.195043,-0.481054,0
7582,-0.952258,0.140261,-0.840285,0.441007,0.223206,-0.492072,0
7583,-0.992571,0.376039,-0.893212,0.464006,0.324768,-0.443231,0
7584,-1.17776,0.454537,-0.91597,0.502437,0.360655,-0.2905,0
7585,-1.20929,0.090304,-0.911451,0.626827,0.454645,-0.294482,0
7586,-0.932958,-0.393187,-0.920651,0.701452,0.554739,-0.44986,0
7587,-0.585588,-0.312023,-0.739936,0.791703,0.782554,-0.556855,0
7588,-0.272086,0.088754,-0.537434,0.791086,0.909321,-0.327139,0
7589,-0.264275,0.316196,-0.146702,0.788217,0.790301,-0.369457,0
7590,-0.074464,0.076944,0.112372,0.847826,0.734296,-0.701497,0
7591,0.49887,0.124239,0.308596,0.837554,0.836534,-0.84133,0
7592,1.450246,0.10381,0.59621,0.720764,0.988993,-0.39383,0
7593,1.959169,-0.047107,1.39792,0.410656,1.029118,-0.26186,0
7594,2.552159,0.89356,1.67539,0.041999,0.769965,-0.648059,0
7595,2.644794,0.797584,1.620613,-0.078125,0.682049,-0.461877,0
7596,2.603476,0.860477,1.379894,-0.13969,0.733787,-0.046442,0
7597,2.174382,1.769459,1.143927,-0.290231,0.884996,-0.147958,0
7598,1.548275,2.417597,1.041515,-0.336075,0.770291,-0.196105,0
7599,1.317204,1.765516,1.009758,-0.087127,0.43468,-0.139959,0
7600,1.888332,0.033153,1.103562,0.343313,0.154378,-0.335728,0
7601,2.716085,0.083302,1.430814,0.507793,0.131302,-0.381645,0
7602,2.150366,0.102003,1.506955,0.454228,0.113832,-0.167665,0
7603,1.975458,-0.075364,1.791176,0.383615,-0.159948,-0.125323,0
7604,1.877006,-0.923656,1.959286,0.282709,-0.204792,0.000222,0
7605,1.812379,-1.655744,2.076209,0.183175,-0.346324,0.139776,0
7606,2.106833,-2.121274,2.088476,0.183256,-0.508152,0.199291,0
7607,2.298372,-1.92855,1.67937,0.200867,-0.544125,0.00223,0
7608,1.929347,-1.771413,1.331555,0.058795,-0.568514,-0.11635,0
7609,1.418595,-1.786467,1.010745,0.051904,-0.564154,-0.071565,0
7610,0.746071,-1.432766,0.255703,0.014801,-0.615809,-0.065188,0
7611,-0.096275,-1.258903,-0.400951,0.238285,-0.747767,-0.211687,0
7612,-1.074823,-1.3079,-0.885219,0.353678,-0.715501,-0.293868,0
7613,-2.234493,-1.510734,-1.103499,0.609508,-0.38828,-0.729816,0
7614,-2.966916,-1.605222,-1.081788,0.803202,-0.081692,-1.275701,0
7615,-1.496558,-0.92402,-1.147166,0.945865,0.613657,-1.75176,0
7616,0.142329,-0.385504,-1.107567,0.549959,1.313421,-1.101434,0
7617,0.906574,-1.021233,0.565013,0.390911,1.212489,-0.798081,0
7618,1.149555,-2.084462,1.705729,0.702761,0.253735,-0.969714,0
7619,1.295495,-2.084108,1.756954,0.82015,-0.185156,-0.933904,0
7620,0.00157,-0.536974,0.394633,-0.474424,0.99372,-0.749197,0
7621,-0.811705,1.392521,-1.897379,-0.820928,1.611461,-0.142705,0
7622,-0.131848,1.634442,0.680406,-1.083439,0.386068,0.468637,0
7623,-0.013405,0.301237,1.245895,-0.169259,-0.756298,-0.611522,0
7624,-0.682458,0.918187,0.456356,0.110107,-0.680163,-0.355386,0
7625,-3.910053,2.605415,-0.431474,0.077504,-0.768241,0.232849,0
7626,-5.539454,3.701637,-1.429167,-0.182716,-0.383526,0.518743,0
7627,-4.726257,4.061444,-2.069154,-0.219082,-0.12297,-0.280391,0
7628,-2.947982,3.696555,-2.13745,0.367871,0.307733,-0.570079,0
7629,-3.076564,1.453356,-2.3598,0.376796,0.310092,0.077253,0
7630,-2.636696,0.358973,-1.856465,0.578431,0.223481,0.247511,0
7631,-0.852996,-0.518618,-0.789615,0.730571,0.162557,0.173758,0
7632,-0.089515,-1.360453,-0.585582,0.635313,-0.150568,-0.173059,0
7633,-0.623651,-1.189673,-0.739083,0.210859,-0.002929,-0.426666,0
7634,-1.102965,-1.240248,-0.729547,0.177195,0.04457,-0.429128,0
7635,-1.190302,-1.044697,-0.805184,0.299232,0.202013,-0.575413,0
7636,-1.131525,-0.196446,-0.928705,0.420029,0.290805,-0.503799,0
7637,-1.046679,0.145294,-0.948847,0.486792,0.330188,-0.510734,0
7638,-1.076899,0.358242,-0.89592,0.577978,0.423962,-0.462887,0
7639,-1.233884,0.233563,-0.749442,0.62874,0.442241,-0.325239,0
7640,-1.042925,-0.092623,-0.596003,0.67575,0.443025,-0.31562,0
7641,-0.684959,-0.363706,-0.514106,0.752982,0.504351,-0.457033,0
7642,-0.445755,0.01433,-0.421053,0.684753,0.820814,-0.412913,0
7643,-0.322107,0.477351,-0.168682,0.657789,0.873709,-0.315493,0
7644,-0.19081,0.288316,0.103806,0.657904,0.764235,-0.36754,0
7645,0.035111,-0.080649,0.269294,0.680109,0.782927,-0.764992,0
7646,0.657818,0.031459,0.464712,0.686564,0.836203,-0.70246,0
7647,1.375364,-0.323378,0.932719,0.565737,1.002709,-0.415887,0
7648,2.124628,0.046788,1.486544,0.41282,0.938762,-0.662803,0
7649,3.095136,1.11109,1.687444,0.275049,0.906438,-0.760716,0
7650,3.034027,0.924302,1.565479,-0.086829,0.734755,-0.355519,0
7651,2.991026,1.171157,1.408902,-0.380994,0.938342,-0.022838,0
7652,2.332922,2.251026,1.260848,-0.410006,0.889177,-0.055815,0
7653,1.585902,2.501501,1.075848,-0.418793,0.491489,-0.219946,0
7654,1.556444,1.123322,1.029338,-0.218575,0.287405,-0.083906,0
7655,2.242778,0.458537,1.246492,0.205731,0.126795,-0.264498,0
7656,2.223159,0.759452,1.402998,0.44581,0.086417,-0.172866,0
7657,1.923482,0.56453,1.65646,0.421936,-0.098964,-0.177815,0
7658,1.460454,0.248057,1.812796,0.305095,-0.26412,-0.030106,0
7659,1.538131,-0.914602,2.122476,0.281827,-0.318152,0.086715,0
7660,2.022088,-2.141564,2.176567,0.24691,-0.389036,0.143923,0
7661,2.304034,-2.26441,1.751405,0.342936,-0.548445,0.150173,0
7662,2.132729,-2.050358,1.384602,0.21111,-0.614426,0.041508,0
7663,1.614427,-1.994371,1.153379,0.049694,-0.667505,-0.070359,0
7664,0.951066,-1.724804,0.650609,-0.028608,-0.720876,-0.105475,0
7665,0.192053,-1.421794,-0.140224,0.049224,-0.8664,-0.248126,0
7666,-0.637377,-1.427075,-0.763444,0.203594,-0.806949,-0.343533,0
7667,-1.908816,-1.485107,-1.132241,0.359882,-0.66439,-0.494665,0
7668,-2.778759,-1.715889,-1.272618,0.894811,-0.09131,-1.243279,0
7669,-1.200008,-0.398002,-1.078477,1.250932,0.742276,-1.721412,0
7670,0.236109,-0.281959,-0.973522,0.972572,1.069237,-1.505579,0
7671,1.279062,-1.835874,0.437261,0.145757,1.194089,-0.745208,0
7672,1.630825,-3.016228,1.469929,0.502035,0.304595,-0.925079,0
7673,1.418337,-2.537354,1.512696,0.649162,-0.144736,-0.876887,0
7674,0.417034,-0.188854,0.89167,-0.180045,0.177289,-0.988177,0
7675,-0.582545,0.910364,-1.132456,-0.993001,1.521972,-0.5394,0
7676,-0.231934,1.583483,-0.604236,-1.111976,1.269129,-0.014564,0
7677,-0.589947,1.040654,0.654461,-0.38304,-0.436955,-0.115484,0
7678,-1.488172,1.647025,0.044933,0.052002,-0.588288,-0.28273,0
7679,-3.667624,3.367095,-0.907189,0.065791,-0.579953,-0.316399,0
7680,-5.734142,3.696319,-1.792651,-0.155838,-0.319733,0.611726,0
7681,-5.098183,4.082304,-1.899799,-0.091677,-0.125561,-0.018413,0
7682,-3.70747,2.958205,-1.715592,-0.042593,-0.086082,-0.05648,0
7683,-1.996366,3.079418,-1.543562,0.497826,0.221883,-0.404139,0
7684,-2.304784,1.317678,-1.864994,0.527256,0.168304,-0.044911,0
7685,-1.823757,0.773084,-1.424033,0.578411,0.234152,-0.006773,0
7686,-1.350901,0.056119,-0.760718,0.667571,0.216352,0.01652,0
7687,-0.986265,-0.592247,-0.640904,0.389678,0.092,-0.133044,0
7688,-1.127669,-0.948656,-0.63289,0.39153,0.107017,-0.157672,0
7689,-1.229314,-0.704749,-0.800555,0.285009,0.079657,-0.310377,0
7690,-1.110628,-0.704928,-0.858478,0.436792,0.241686,-0.642792,0
7691,-0.89365,-0.375462,-0.85418,0.500697,0.289863,-0.689663,0
7692,-0.80877,0.286624,-0.798888,0.525052,0.343328,-0.563946,0
7693,-1.10788,0.666944,-0.81001,0.547828,0.372777,-0.181386,0
7694,-1.286516,0.474046,-0.900741,0.563916,0.429517,-0.155905,0
7695,-0.969388,-0.437788,-0.91979,0.612525,0.550478,-0.281702,0
7696,-0.658151,-0.785861,-0.72489,0.856938,0.800934,-0.566466,0
7697,-0.382326,-0.352362,-0.414803,0.924756,0.870853,-0.538721,0
7698,-0.122386,0.068539,-0.13579,0.916717,0.874133,-0.228215,0
7699,-0.022129,-0.120478,0.158914,0.833223,0.852148,-0.299698,0
7700,0.107618,-0.184848,0.42589,0.740267,0.758356,-0.732642,0
7701,0.933902,0.077991,0.579808,0.571995,0.796124,-0.590535,0
7702,1.833497,-0.047806,0.888559,0.449875,0.879815,-0.315318,0
7703,2.420004,-0.119903,1.359562,0.171353,0.774428,-0.420802,0
